name,day,x_au,y_au,z_au
1566 Icarus,289.259757692652,0.4446540497813917,-1.6764599789026933,-0.21160241317780676
1566 Icarus,291.3112453358623,0.4579665489053526,-1.6838610634073485,-0.21730921205776016
1566 Icarus,293.3627329790726,0.47117416820110913,-1.6908764936278893,-0.22296624408443538
1566 Icarus,295.41422062228287,0.4842758636848082,-1.697511773419937,-0.22857315106880965
1566 Icarus,297.46570826549316,0.49727061847645426,-1.7037721731220994,-0.2341295827903243
1566 Icarus,299.51719590870346,0.5101574393524624,-1.709662741093267,-0.23963519571660152
1566 Icarus,301.56868355191375,0.5229353535625885,-1.715188314461053,-0.245089651822751
1566 Icarus,303.62017119512404,0.535603405883792,-1.7203535291445742,-0.2504926174996548
1566 Icarus,305.67165883833434,0.5481606558865457,-1.7251628292087189,-0.25584376254177243
1566 Icarus,307.7231464815447,0.5606061753916967,-1.7296204756017544,-0.26114275920601965
1566 Icarus,309.774634124755,0.5729390460982797,-1.733730554323318,-0.26638928133417245
1566 Icarus,311.8261217679653,0.5851583573646608,-1.7374969840655554,-0.27158300353200965
1566 Icarus,313.87760941117557,0.5972632041271699,-1.7409235233663383,-0.2767236003991097
1566 Icarus,315.92909705438586,0.6092526849419271,-1.744013777310025,-0.28181074580380494
1566 Icarus,317.98058469759616,0.6211259001369456,-1.7467712038081262,-0.28684411219834327
1566 Icarus,320.03207234080645,0.6328819500627788,-1.7491991194894336,-0.29182336996975156
1566 Icarus,322.08355998401674,0.6445199334311016,-1.7513007052266325,-0.29674818682233994
1566 Icarus,324.13504762722704,0.6560389457314943,-1.7530790113241388,-0.30161822718811676
1566 Icarus,326.18653527043733,0.6674380777175957,-1.7545369623898166,-0.30643315166173146
1566 Icarus,328.2380229136476,0.6787164139544973,-1.755677361911359,-0.31119261645683466
1566 Icarus,330.2895105568579,0.6898730314199116,-1.7565028965564107,-0.31589627288099237
1566 Icarus,332.3409982000682,0.700906998152242,-1.7570161402139381,-0.3205437668265255
1566 Icarus,334.3924858432785,0.7118173719391794,-1.7572195577929632,-0.3251347382748272
1566 Icarus,336.44397348648886,0.7226031990408945,-1.7571155087934671,-0.3296688208118823
1566 Icarus,338.49546112969915,0.733263512942324,-1.756706250663098,-0.33414564115287715
1566 Icarus,340.54694877290945,0.7437973331293599,-1.7559939419522343,-0.3385648186738985
1566 Icarus,342.59843641611974,0.7542036638840811,-1.754980645278973,-0.3429259649488498
1566 Icarus,344.64992405933003,0.7644814930944068,-1.753668330114698,-0.3472286832897971
1566 Icarus,346.7014117025403,0.7746297910738325,-1.7520588754000537,-0.3514725682890641
1566 Icarus,348.7528993457506,0.7846475093870062,-1.7501540720003812,-0.35565720536142553
1566 Icarus,350.8043869889609,0.7945335796771887,-1.7479556250089703,-0.3597821702848591
1566 Icarus,352.8558746321712,0.8042869124916714,-1.7454651559058214,-0.3638470287383153
1566 Icarus,354.9073622753815,0.8139063961013976,-1.7426842045790156,-0.3678513358350333
1566 Icarus,356.9588499185918,0.8233908953110963,-1.7396142312152212,-0.37179463564994486
1566 Icarus,359.0103375618021,0.8327392502562988,-1.7362566180653634,-0.37567646073972893
1566 Icarus,361.0618252050124,0.8419502751836458,-1.7326126710909766,-0.37949633165408836
1566 Icarus,363.1133128482227,0.8510227572109251,-1.7286836214963346,-0.3832537564368245
1566 Icarus,365.164800491433,0.8599554550632499,-1.7244706271510108,-0.38694823011527074
1566 Icarus,367.2162881346433,0.8687470977817903,-1.719974773907148,-0.3905792341766371
1566 Icarus,369.2677757778536,0.8773963834014107,-1.715197076815331,-0.39414623602979065
1566 Icarus,371.3192634210639,0.885901977593503,-1.7101384812426164,-0.3976486884509638
1566 Icarus,373.3707510642742,0.8942625122702346,-1.704799863895952,-0.4010860290118467
1566 Icarus,375.4222387074845,0.9024765841462998,-1.6991820337538908,-0.40445767948846334
1566 Icarus,377.4737263506948,0.9105427532541751,-1.693285732909232,-0.407763045249187
1566 Icarus,379.5252139939051,0.9184595414086882,-1.687111637324927,-0.41100151462016704
1566 Icarus,381.5767016371154,0.9262254306165804,-1.6806603575053254,-0.4141724582263826
1566 Icarus,383.62818928032567,0.9338388614265187,-1.6739324390845833,-0.4172752283064366
1566 Icarus,385.67967692353596,0.941298231214825,-1.6669283633337977,-0.4203091579991255
1566 Icarus,387.73116456674626,0.9486018924019184,-1.659648547588213,-0.4232735605996983
1566 Icarus,389.78265220995655,0.9557481505942066,-1.652093345595596,-0.42616772878360804
1566 Icarus,391.83413985316685,0.9627352626458829,-1.6442630477866516,-0.4289909337954387
1566 Icarus,393.8856274963772,0.9695614346346985,-1.6361578814681494,-0.4317424246005205
1566 Icarus,395.9371151395875,0.9762248197454738,-1.6277780109391942,-0.43442142699662134
1566 Icarus,397.9886027827978,0.9827235160546642,-1.6191235375308621,-0.43702714268290305
1566 Icarus,400.0400904260081,0.9890555642088638,-1.6101944995692326,-0.43955874828315317
1566 Icarus,402.0915780692184,0.9952189449896401,-1.6009908722616077,-0.4420153943200887
1566 Icarus,404.14306571242867,1.0012115767565675,-1.591512567505512,-0.4443962041373061
1566 Icarus,406.19455335563896,1.007031312759695,-1.581759433619864,-0.44670027276518454
1566 Icarus,408.24604099884925,1.0126759383120882,-1.5717312549974765,-0.44892666572679146
1566 Icarus,1.0,1.015363250509549,-1.5667432142509639,-0.4499834748505304
1566 Icarus,7.0,1.03058649785736,-1.535438793999242,-0.4559253934430673
1566 Icarus,30.0,1.0735897987670073,-1.393342736621353,-0.4719223170769179
